PROMBEF_n,PROMAFT_n,TRATAMIENTO_N,Af_inver,asisten,EDAD,GENERO,TIPOPOBLACION,CATEGORIA1,ZONAREG,EDADCAT,NUM_NUC,Puntaje
89890.757,68089.1284615385,CONTROL,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,420
33443.947,40039.4830769231,EDUCACION,AFECTADO,6,31,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,548
6544.517,14558.1023076923,INCENTIVO,AFECTADO,2,34,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,519
22580.645,27131.4692307692,EDUCACION + INCENTIVO,NO AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,385
19268.817,35170.9953846154,EDUCACION,AFECTADO,1,43,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(33,45]",De 5 a 8,555
9330.768,5009.16846153846,EDUCACION,AFECTADO,4,43,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(33,45]",De 5 a 8,556
3641.291,71932.9715384615,INCENTIVO,AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,448
13217.455,15977.9707692308,CONTROL,NO AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",De 5 a 8,402
16121.882,19697.4630769231,EDUCACION,AFECTADO,6,35,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,568
10718.579,10423.5184615385,EDUCACION + INCENTIVO,NO AFECTADO,0,43,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,431
12911.613,13374.71,CONTROL,AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,261
16415.05,2680.34461538462,CONTROL,AFECTADO,0,44,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",De 5 a 8,280
8575.7,8243.27461538462,CONTROL,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",De 5 a 8,390
4389.549,14470.8623076923,INCENTIVO,NO AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,402
128877.427,96030.2230769231,EDUCACION + INCENTIVO,NO AFECTADO,0,36,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",Hasta 4,416
5555.485,12533.9992307692,INCENTIVO,AFECTADO,0,54,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(45,60]",Hasta 4,407
21222.583,21849.9661538462,INCENTIVO,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,245
3870.969,31799.0392307692,INCENTIVO,AFECTADO,1,38,MASCULINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,500
24280.644,24419.6507692308,EDUCACION + INCENTIVO,NO AFECTADO,3,57,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(45,60]",Hasta 4,402
38360.216,92829.5276923077,EDUCACION + INCENTIVO,AFECTADO,5,42,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",De 5 a 8,454
13511.283,10734.6615384615,EDUCACION,AFECTADO,2,45,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,559
1732.181,9601.40153846154,CONTROL,AFECTADO,0,56,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(45,60]",Hasta 4,407
38477.848,19053.9746153846,INCENTIVO,AFECTADO,0,49,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,243
17286.021,12864.4823076923,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,253
10792.722,16930.4907692308,INCENTIVO,AFECTADO,0,49,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",De 5 a 8,488
20931.612,37350.6392307692,EDUCACION,AFECTADO,6,47,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,436
36378.495,26943.3276923077,EDUCACION + INCENTIVO,NO AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",Hasta 4,438
55033.503,16026.4615384615,CONTROL,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,446
5370.754,9688.44461538461,CONTROL,AFECTADO,0,43,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,254
20945.807,8599.68153846154,CONTROL,AFECTADO,0,60,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,255
41998.495,51906.1376923077,CONTROL,AFECTADO,0,39,MASCULINO,SISBEN NIVEL1,ALTO,CENTRO,"(33,45]",De 5 a 8,452
5140.645,10677.0807692308,EDUCACION,AFECTADO,6,27,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,404
236803.785,54956.3538461538,CONTROL,AFECTADO,0,44,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,298
18262.364,24373.8276923077,EDUCACION + INCENTIVO,NO AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,419
12470.142,70150.14,INCENTIVO,AFECTADO,2,41,MASCULINO,SISBEN NIVEL1,ALTO,CENTRO,"(33,45]",Hasta 4,525
35090.789,35548.4261538462,EDUCACION + INCENTIVO,NO AFECTADO,3,38,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",De 5 a 8,473
7985.484,28615.7276923077,EDUCACION + INCENTIVO,NO AFECTADO,0,56,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",Hasta 4,417
9110.539,10010.8276923077,CONTROL,AFECTADO,0,41,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,217
12483.339,12340.6,CONTROL,AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,439
118006.804,18934.0030769231,INCENTIVO,AFECTADO,0,37,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",Hasta 4,421
54389.247,93171.4230769231,EDUCACION + INCENTIVO,NO AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(25,33]",Hasta 4,392
14447.741,21297.11,CONTROL,AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,297
18001.319,8855.64307692308,CONTROL,AFECTADO,0,36,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,396
12193.549,41901.0569230769,EDUCACION + INCENTIVO,NO AFECTADO,3,41,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,461
11128.928,14909.5815384615,EDUCACION + INCENTIVO,NO AFECTADO,3,68,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
12709.676,18640.6146153846,EDUCACION + INCENTIVO,NO AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,420
32580.645,13498.8392307692,INCENTIVO,AFECTADO,2,28,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,448
2154.195,9116.74307692308,CONTROL,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,243
64744.834,44180.6623076923,CONTROL,AFECTADO,0,53,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(45,60]",De 5 a 8,416
7067.562,14613.0084615385,INCENTIVO,AFECTADO,1,49,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,482
25778.493,89959.6038461539,INCENTIVO,AFECTADO,0,37,FEMENINO,DESPLAZADOS,ALTO,CENTRO,"(33,45]",Hasta 4,412
90260.674,85468.0861538461,EDUCACION,AFECTADO,5,41,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",De 5 a 8,507
17907.527,15587.3846153846,EDUCACION + INCENTIVO,NO AFECTADO,0,40,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,420
13209.032,19333.7830769231,INCENTIVO,AFECTADO,3,49,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,530
15069.427,19271.7692307692,EDUCACION + INCENTIVO,AFECTADO,5,34,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,385
14677.42,42327.8261538462,EDUCACION + INCENTIVO,NO AFECTADO,0,39,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",De 5 a 8,479
35978.783,13819.7661538462,CONTROL,AFECTADO,0,51,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,419
14765.593,18351.7476923077,CONTROL,AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,439
18251.615,15633.4438461538,EDUCACION,AFECTADO,5,42,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,455
85912.134,17939.3076923077,EDUCACION,AFECTADO,0,36,FEMENINO,DESPLAZADOS,MEDIO,SUR,"(33,45]",De 5 a 8,472
14400,21533.6269230769,EDUCACION + INCENTIVO,NO AFECTADO,3,35,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,470
11387.097,19475.1346153846,EDUCACION,AFECTADO,0,40,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,460
13865.837,44104.7423076923,INCENTIVO,AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(33,45]",Hasta 4,516
14805.561,9341.59692307692,EDUCACION,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(33,45]",Hasta 4,515
19355.916,9370.88923076923,EDUCACION,AFECTADO,2,26,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(25,33]",Hasta 4,528
15148.864,6948.03076923077,INCENTIVO,AFECTADO,0,37,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",De 5 a 8,449
2734.839,6170.46230769231,INCENTIVO,AFECTADO,0,53,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(45,60]",Hasta 4,398
26339.57,24687.3007692308,EDUCACION + INCENTIVO,NO AFECTADO,4,38,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,441
5612.903,43387.4284615385,EDUCACION,AFECTADO,5,48,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",Hasta 4,433
10225.681,19171.6061538462,CONTROL,AFECTADO,0,42,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",De 5 a 8,241
6352.689,18302.1838461538,INCENTIVO,AFECTADO,0,58,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,412
6790.323,52423.6292307692,EDUCACION + INCENTIVO,NO AFECTADO,6,29,FEMENINO,DESPLAZADOS,ALTO,NORTE,"(25,33]",De 5 a 8,475
110073.678,26232.2207692308,EDUCACION + INCENTIVO,NO AFECTADO,0,37,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,442
32780.645,40313.7115384615,EDUCACION + INCENTIVO,NO AFECTADO,0,42,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",De 5 a 8,497
10592.516,16210.5676923077,INCENTIVO,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,455
5757.419,8754.28461538461,CONTROL,AFECTADO,0,49,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,242
7581.561,10071.0423076923,EDUCACION,AFECTADO,6,36,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,443
17538.269,13120.5469230769,EDUCACION,AFECTADO,6,34,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,595
19911.438,10251.3830769231,CONTROL,NO AFECTADO,0,42,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,398
29243.658,23361.6776923077,INCENTIVO,AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,241
9290.323,76771.8546153846,EDUCACION + INCENTIVO,NO AFECTADO,3,38,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",Hasta 4,420
9118.279,30645.4923076923,EDUCACION,AFECTADO,2,30,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,480
8320.644,13197.9038461538,EDUCACION,AFECTADO,6,68,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",De 5 a 8,358
10381.924,11235.3469230769,EDUCACION,AFECTADO,2,38,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,408
5548.388,7876.53923076923,CONTROL,AFECTADO,0,45,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,224
23897.851,29676.3423076923,EDUCACION,AFECTADO,1,37,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,403
37728.458,27342.9776923077,CONTROL,NO AFECTADO,0,57,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,370
6483.011,7023.55615384615,CONTROL,AFECTADO,0,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,175
26060.215,72233.2515384615,EDUCACION,AFECTADO,4,44,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(33,45]",De 5 a 8,377
10790.323,20639.4415384615,EDUCACION + INCENTIVO,NO AFECTADO,3,67,MASCULINO,DESPLAZADOS,MEDIO,NORTE,"(60,92]",De 5 a 8,410
8598.711,14267.14,CONTROL,AFECTADO,0,40,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,285
8882.581,18301.1484615385,CONTROL,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,289
34012.258,24985.8653846154,INCENTIVO,AFECTADO,0,35,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,291
6665.719,11905.1030769231,INCENTIVO,AFECTADO,3,33,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,477
20325.503,33768.3838461538,EDUCACION,AFECTADO,4,37,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,537
6994.023,18229.53,EDUCACION + INCENTIVO,NO AFECTADO,0,66,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,414
6511.613,47106.3792307692,INCENTIVO,AFECTADO,0,47,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(45,60]",Hasta 4,471
14385.592,14669.1976923077,EDUCACION + INCENTIVO,NO AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,359
14014.41,11459.0615384615,CONTROL,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,243
23553.764,16577.0146153846,EDUCACION + INCENTIVO,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(20,25]",Hasta 4,302
3000,27679.5115384615,EDUCACION,AFECTADO,6,59,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,436
12301.076,13129.1169230769,INCENTIVO,AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",De 5 a 8,461
6193.547,62672.7261538461,INCENTIVO,AFECTADO,4,55,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",De 5 a 8,523
2782.2575,36182.5592307692,EDUCACION + INCENTIVO,NO AFECTADO,0,34,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,424
13032.259,49878.7369230769,EDUCACION + INCENTIVO,AFECTADO,0,31,FEMENINO,DESPLAZADOS,ALTO,SUR,"(25,33]",De 5 a 8,407
22787.097,34240.6746153846,EDUCACION + INCENTIVO,NO AFECTADO,3,38,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",De 5 a 8,484
4258.064,14254.25,EDUCACION,AFECTADO,0,43,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,408
5441.935,17665.6969230769,INCENTIVO,AFECTADO,0,36,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",Hasta 4,434
7740.028,10245.9684615385,EDUCACION,AFECTADO,3,42,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,353
18277.169,21918.1430769231,CONTROL,AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,396
13546.436,20675.6007692308,CONTROL,AFECTADO,0,57,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,419
28463.441,29827.7653846154,INCENTIVO,AFECTADO,0,35,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,274
1838.708,8659.52846153846,CONTROL,AFECTADO,0,45,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,261
10007.44,14438.3338461538,EDUCACION,AFECTADO,4,30,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,493
22078.681,54672.1438461538,EDUCACION + INCENTIVO,NO AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,402
41308.388,14644.2846153846,CONTROL,AFECTADO,0,37,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,289
3533.332,12896.5753846154,INCENTIVO,AFECTADO,2,53,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,484
3583.225,21277.1123076923,CONTROL,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,255
6451.614,16438.9669230769,INCENTIVO,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,457
12034.178,46998.7792307692,EDUCACION + INCENTIVO,NO AFECTADO,0,53,FEMENINO,DESPLAZADOS,ALTO,NORTE,"(45,60]",Hasta 4,436
23271.288,35079.2,EDUCACION + INCENTIVO,NO AFECTADO,5,44,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,472
37741.936,128354.300769231,CONTROL,AFECTADO,0,22,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(20,25]",Hasta 4,330
15089.248,11913.5246153846,EDUCACION + INCENTIVO,NO AFECTADO,3,37,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",Hasta 4,454
4714.837,5567.92384615385,INCENTIVO,AFECTADO,0,49,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(45,60]",Hasta 4,407
25897.526,99630.0969230769,EDUCACION,AFECTADO,0,38,FEMENINO,DESPLAZADOS,ALTO,CENTRO,"(33,45]",Hasta 4,549
6316.129,5297.26846153846,CONTROL,AFECTADO,0,49,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,255
12029.231,13009.4869230769,EDUCACION + INCENTIVO,NO AFECTADO,6,45,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",De 5 a 8,436
45016.597,20494.8846153846,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",De 5 a 8,441
5714.452,7873.31461538462,EDUCACION + INCENTIVO,NO AFECTADO,4,34,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(33,45]",Hasta 4,448
19187.528,9281.28153846154,EDUCACION + INCENTIVO,NO AFECTADO,0,27,FEMENINO,DESPLAZADOS,MEDIO,NORTE,"(25,33]",Hasta 4,450
31117.761,37128.6715384615,EDUCACION,AFECTADO,4,37,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,554
23386.146,17985.2676923077,EDUCACION + INCENTIVO,NO AFECTADO,3,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,350
10865.591,17330.2623076923,CONTROL,AFECTADO,0,59,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,256
19612.904,51039.4,EDUCACION + INCENTIVO,AFECTADO,6,45,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",De 5 a 8,430
13025.805,19499.3938461538,CONTROL,AFECTADO,0,57,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 9 a 12,283
14674.836,14078.6853846154,EDUCACION,AFECTADO,3,43,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,524
4374.839,16292.7184615385,EDUCACION,AFECTADO,6,47,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(45,60]",De 5 a 8,448
8225.8075,15693.6230769231,EDUCACION + INCENTIVO,NO AFECTADO,0,38,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,408
24893.548,24898.9376923077,INCENTIVO,AFECTADO,0,40,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",De 5 a 8,433
25814.946,31875.2130769231,CONTROL,AFECTADO,0,48,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(45,60]",Hasta 4,410
13804.3022222222,19646.2707692308,CONTROL,AFECTADO,0,34,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",Hasta 4,432
46844.031,120579.115384615,EDUCACION,AFECTADO,4,29,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,544
12658.702,8867.12461538462,EDUCACION,AFECTADO,1,33,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 5 a 8,349
42319.178,82337.2269230769,EDUCACION,AFECTADO,2,31,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,524
21462.365,154489.103846154,CONTROL,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,387
24774.194,46660.3653846154,CONTROL,AFECTADO,0,48,FEMENINO,SISBEN NIVEL1,ALTO,NORTE,"(45,60]",De 5 a 8,264
23567.615,38476.7523076923,CONTROL,AFECTADO,0,39,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,431
9903.224,35370.4538461538,CONTROL,AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,418
16744.336,16046.7130769231,EDUCACION,AFECTADO,6,36,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,474
12270.953,45249.0061538462,INCENTIVO,AFECTADO,0,36,FEMENINO,DESPLAZADOS,ALTO,CENTRO,"(33,45]",Hasta 4,412
28491.538,20080.5430769231,CONTROL,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,396
18116.623,16508.27,EDUCACION,AFECTADO,4,30,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",De 5 a 8,585
52600,47889.9638461538,EDUCACION + INCENTIVO,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,372
4193.549,24688.5769230769,INCENTIVO,AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",Hasta 4,492
21511.515,1243.74384615385,EDUCACION + INCENTIVO,NO AFECTADO,0,54,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,397
36636.263,9612.26769230769,EDUCACION,AFECTADO,6,47,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",De 5 a 8,383
27187.094,52975.5453846154,EDUCACION,AFECTADO,5,29,FEMENINO,SISBEN NIVEL1,ALTO,CENTRO,"(25,33]",Hasta 4,541
2951.613,12698.3776923077,EDUCACION,AFECTADO,5,40,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,352
7378.064,12645.6046153846,EDUCACION + INCENTIVO,NO AFECTADO,3,56,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,434
19812.769,28429.1546153846,EDUCACION,AFECTADO,0,42,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,473
38579.352,106536.93,EDUCACION,AFECTADO,6,35,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(33,45]",De 5 a 8,479
27303.225,20817.8923076923,EDUCACION + INCENTIVO,NO AFECTADO,3,34,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",Hasta 4,442
6470.232,14042.4230769231,INCENTIVO,AFECTADO,2,38,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(33,45]",Hasta 4,492
12175.485,36372.5230769231,EDUCACION + INCENTIVO,NO AFECTADO,4,52,FEMENINO,DESPLAZADOS,ALTO,NORTE,"(45,60]",Hasta 4,440
20541.936,35188.3376923077,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,426
21065.1625,23308.4238461538,EDUCACION + INCENTIVO,NO AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,385
11903.226,45104.4284615385,INCENTIVO,AFECTADO,0,39,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",De 5 a 8,484
22598.926,26071.6123076923,EDUCACION + INCENTIVO,AFECTADO,6,32,FEMENINO,SISBEN NIVEL1,ALTO,SUR,"(25,33]",Hasta 4,394
26715.054,35336.0315384615,EDUCACION,AFECTADO,5,37,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 9 a 12,400
9885.024,18272.78,INCENTIVO,AFECTADO,3,30,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(25,33]",De 5 a 8,520
8312.259,6510.94538461538,CONTROL,AFECTADO,0,57,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",Hasta 4,212
5205.162,8398.56,EDUCACION + INCENTIVO,NO AFECTADO,2,78,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,405
18369.461,34278.2438461538,EDUCACION,AFECTADO,1,69,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(60,92]",De 5 a 8,574
34839.785,49425.6007692308,INCENTIVO,AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,241
