CODIGO_RNT,DEPARTAMENTO,MUNICIPIO,CATEGORIA,SUB_CATEGORIA,HABITACIONES,CAMAS,NUM_EMP,Numero_Cancelaciones,WEB_VISIT,Tipo_Transporte,Numero_Turistas
38075,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,1,15,avión,3
38108,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,2,16,avión,24
38494,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4,16,68,auto propio,46
38619,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,45,3,4,80,auto propio,260
41548,GUAJIRA,RIOHACHA,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,0,0,1,0,9,avión,31
41744,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,40,15,0,535,avión,437
42286,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,19,2,2,50,avión,83
42468,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,15,20,1,4,21,terrestre,127
42504,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,4,4,1,4,19,terrestre,36
42681,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,1,3,21,avión,76
43212,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,23,2,0,45,auto propio,163
45625,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,13,13,5,16,116,avión,167
45944,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,18,5,7,113,terrestre,158
47591,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,15,120,3,1,61,auto propio,351
47625,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,7,38,terrestre,38
47894,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,7,7,2,6,38,auto propio,56
49430,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,11,13,2,9,38,terrestre,101
49432,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,9,51,auto propio,19
50021,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,24,30,3,1,68,auto propio,227
50075,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,1,2,5,auto propio,68
50077,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,32,32,1,2,23,auto propio,224
50116,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,11,23,2,1,41,terrestre,131
50118,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,2,0,39,terrestre,14
50204,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,18,2,5,36,auto propio,113
50445,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,23,1,3,25,auto propio,113
51294,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,19,5,4,123,terrestre,170
52167,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,5,24,80,auto propio,67
52619,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,26,3,0,66,auto propio,112
55359,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,10,47,151,auto propio,147
55368,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,22,3,14,39,avión,116
55946,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,4,16,auto propio,14
56267,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,8,21,2,4,48,avión,109
56320,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,14,3,13,74,auto propio,122
56321,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4,1,90,terrestre,32
56367,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,1,2,23,avión,74
56414,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,23,29,1,2,22,avión,179
58368,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,3,16,auto propio,18
58369,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,7,15,1,1,22,auto propio,79
58913,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,10,1,1,24,avión,70
59933,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),3,3,1,1,23,terrestre,35
60260,GUAJIRA,RIOHACHA,OFICINAS DE REPRESENTACION TURISTICA,OFICINA DE REPRESENTACION TURISTICA,0,0,1,1,25,terrestre,8
60654,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,13,42,7,29,164,auto propio,270
63161,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,18,39,2,2,43,terrestre,197
63430,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,1,50,terrestre,9
64174,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,4,13,1,3,19,auto propio,77
64180,GUAJIRA,RIOHACHA,OFICINAS DE REPRESENTACION TURISTICA,OFICINA DE REPRESENTACION TURISTICA,0,0,1,0,15,terrestre,5
64190,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,3,5,57,auto propio,28
65645,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,20,1,0,16,avión,148
65711,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,23,41,2,7,33,auto propio,227
66480,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,3,11,1,3,19,avión,57
67101,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,1,16,avión,19
67154,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),5,47,1,2,18,terrestre,129
67805,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,3,6,2,0,21,terrestre,43
68812,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,40,3,4,63,terrestre,264
68817,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,37,40,1,4,20,auto propio,295
68818,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,3,15,terrestre,15
68822,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,23,avión,25
69272,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,0,24,terrestre,11
69274,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,9,23,terrestre,19
70832,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,0,32,auto propio,8
71578,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,32,3,11,48,auto propio,205
71881,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,3,15,avión,29
72181,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,7,48,auto propio,19
72328,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,4,16,4,4,76,terrestre,106
73055,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,3,1,56,auto propio,86
73147,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,11,2,5,19,avión,95
73148,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,3,6,1,4,23,terrestre,43
73596,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,8,14,1,1,13,avión,62
73947,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,17,2,2,40,auto propio,123
74028,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,0,21,auto propio,3
74769,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,6,1,2,26,avión,56
75169,GUAJIRA,RIOHACHA,OTROS TIPOS DE HOSPEDAJE TURISTICOS NO PERMANENTES,OTROS TIPOS DE HOSPEDAJE TURISTICOS NO PERMANENTES,3,22,1,3,13,terrestre,70
75170,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,3,4,auto propio,21
75697,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,0,20,auto propio,9
76070,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,29,3,2,87,terrestre,154
77057,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,2,26,auto propio,0
77313,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,2,4,1,2,21,avión,12
77533,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,3,22,2,1,35,auto propio,89
78518,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,4,24,auto propio,39
78881,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,APARTAMENTO TURISTICO,6,6,3,9,45,terrestre,85
79074,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,2,22,avión,29
79521,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,20,7,18,157,terrestre,196
79848,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,35,1,4,25,auto propio,144
79849,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,21,2,4,67,auto propio,138
81034,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,10,1,1,21,terrestre,57
81228,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,3,17,terrestre,8
82720,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,6,1,1,19,terrestre,52
82723,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,1,4,11,avión,74
82961,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,8,8,2,5,33,auto propio,88
84139,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,4,17,terrestre,6
84211,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,1,0,17,auto propio,20
84571,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,4,41,avión,34
84572,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,50,2,8,31,avión,200
85023,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,RESTAURANTE,0,0,12,11,307,avión,175
85024,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,4,8,1,1,20,avión,61
85173,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,20,35,4,13,79,auto propio,235
85174,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,25,2,1,36,avión,144
85175,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,50,4,16,83,avión,309
85454,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,7,12,2,9,48,terrestre,93
85456,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,11,13,1,4,15,avión,94
86433,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,2,16,terrestre,8
86481,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,0,18,avión,0
87190,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,29,2,9,26,avión,177
88259,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,18,28,2,8,31,terrestre,183
89710,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,7,8,2,8,35,avión,66
89711,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,10,25,4,14,97,auto propio,162
89881,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,6,23,127,auto propio,78
90567,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,2,20,avión,9
91549,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,8,18,3,14,72,auto propio,133
91552,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,4,19,terrestre,3
91553,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,2,9,8,16,175,avión,123
91557,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,4,10,15,25,292,avión,249
91949,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,21,25,5,3,106,terrestre,215
92946,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,0,17,terrestre,24
92947,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4,7,31,terrestre,30
92964,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1,0,19,avión,0
92966,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,12,20,3,2,81,terrestre,129
94041,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3,12,73,terrestre,38
94048,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,18,51,446,auto propio,236
94049,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,7,52,auto propio,32
94059,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3,5,61,avión,42
94584,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,20,auto propio,3
94586,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3,11,50,auto propio,32
94827,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,18,terrestre,5
94828,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,4,23,terrestre,2
94829,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,26,auto propio,0
94830,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,2,19,auto propio,12
94831,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,2,17,auto propio,8
94833,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,2,20,avión,9
94837,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,2,23,avión,3
94838,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,3,12,avión,20
94839,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,4,8,auto propio,37
94841,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,17,auto propio,3
94844,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,1,13,avión,25
94848,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1,2,17,avión,16
95086,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,16,17,3,2,57,auto propio,151
96127,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,0,17,terrestre,8
645,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,3,6,81,avión,40
2002,GUAJIRA,RIOHACHA,OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES,"OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES",0,0,50,228,1081,auto propio,733
2289,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,58,130,5,9,107,auto propio,603
2599,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,35,80,3,6,69,terrestre,372
4017,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,36,104,15,56,214,auto propio,599
4362,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,49,1,0,25,auto propio,215
4500,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,47,78,51,230,1000,avión,1104
5360,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,1,23,avión,10
6931,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,16,40,4,11,58,terrestre,218
7641,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,30,3,8,36,terrestre,254
7874,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,0,48,auto propio,34
8852,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,42,72,1,4,21,avión,371
9258,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,15,24,232,terrestre,190
9347,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,4,3,62,terrestre,51
10134,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,20,1,1,25,terrestre,123
10139,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,18,5,2,70,auto propio,139
10667,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,0,28,avión,13
10736,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,1,30,terrestre,13
11418,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3,14,69,avión,31
11601,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,22,26,2,3,36,terrestre,190
11804,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,16,2,5,46,terrestre,116
12620,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3,1,51,avión,35
14942,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,13,21,3,14,57,avión,165
17575,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,19,5,7,101,avión,157
17596,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,39,84,11,39,164,auto propio,531
18602,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,16,1,0,23,terrestre,120
20339,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,2,34,auto propio,48
23079,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1,1,18,avión,16
23232,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,33,64,4,8,60,terrestre,333
23244,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),16,44,1,4,7,auto propio,170
23283,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,28,3,5,57,terrestre,203
25447,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),5,10,1,3,32,auto propio,60
25881,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,56,84,4,1,95,avión,499
25933,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,21,2,7,39,auto propio,138
26775,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,5,37,terrestre,21
26776,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,32,2,4,40,terrestre,188
27357,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,20,2,8,45,terrestre,132
27551,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,10,18,1,0,14,terrestre,99
27761,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,46,57,51,180,1304,avión,1089
28230,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,19,62,2,5,47,auto propio,224
28971,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,14,2,4,47,avión,89
30660,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2,5,44,avión,33
31233,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,36,1,3,20,avión,174
31234,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,30,1,2,23,terrestre,153
33015,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,15,20,1,0,22,terrestre,107
33018,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,17,1,2,18,terrestre,111
33109,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,12,2,2,34,auto propio,90
33301,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,2,7,41,terrestre,87
34411,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,19,1,4,27,auto propio,140
34545,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,3,27,terrestre,17
35311,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2,7,25,terrestre,17
